transaction_id,timestamp,user_id,merchant_id,amount,product_category,payment_method,device_type,browser,country,ip_country_match,account_age_days,velocity_1h,prev_chargebacks,device_mismatch,address_mismatch,failed_attempts,is_fraud,hour,day_of_week,month
TXN124910,02-07-2023 16:31,USR5199,MERCH125,1571.84,Grocery,Credit Card,Mobile,Safari,India,FALSE,696,1,1,FALSE,FALSE,0,0,16,Sunday,7
TXN124911,02-07-2023 16:31,USR9366,MERCH144,1221.2,Electronics,Debit Card,Mobile,Safari,USA,TRUE,1912,1,0,FALSE,FALSE,0,0,16,Sunday,7
TXN124912,02-07-2023 16:36,USR5373,MERCH259,1031.09,Electronics,Credit Card,Tablet,Chrome,Nigeria,TRUE,1498,1,0,FALSE,FALSE,1,0,16,Sunday,7
TXN124913,02-07-2023 17:22,USR3519,MERCH240,50,Electronics,Credit Card,Desktop,Safari,Nigeria,TRUE,1634,1,0,FALSE,FALSE,0,0,17,Sunday,7
TXN124914,02-07-2023 17:26,USR4010,MERCH284,5472.52,Beauty,UPI,Tablet,Firefox,USA,TRUE,155,2,0,FALSE,FALSE,0,0,17,Sunday,7
TXN124915,02-07-2023 17:39,USR1388,MERCH213,3616.21,Grocery,Credit Card,Desktop,Chrome,India,TRUE,1475,1,0,FALSE,FALSE,0,0,17,Sunday,7
TXN124916,02-07-2023 18:05,USR1376,MERCH246,1333.42,Grocery,Debit Card,Desktop,Chrome,USA,TRUE,1913,1,0,FALSE,TRUE,1,0,18,Sunday,7
TXN124917,02-07-2023 18:05,USR1238,MERCH269,1651.16,Sports,UPI,Desktop,Firefox,Germany,TRUE,1045,1,0,FALSE,TRUE,0,0,18,Sunday,7
TXN124918,02-07-2023 18:06,USR2745,MERCH242,259.64,Beauty,Credit Card,Desktop,Safari,India,TRUE,112,3,0,FALSE,FALSE,0,0,18,Sunday,7
TXN124919,02-07-2023 18:11,USR5782,MERCH212,560.62,Grocery,Credit Card,Desktop,Safari,UK,TRUE,581,2,0,FALSE,TRUE,0,0,18,Sunday,7
TXN124920,02-07-2023 18:15,USR4666,MERCH284,741.06,Books,Debit Card,Mobile,Edge,Nigeria,TRUE,1303,4,0,FALSE,FALSE,0,0,18,Sunday,7
TXN124921,02-07-2023 18:26,USR2604,MERCH285,857.87,Grocery,Debit Card,Desktop,Chrome,UK,TRUE,920,1,0,FALSE,FALSE,0,0,18,Sunday,7
TXN124922,02-07-2023 18:40,USR1651,MERCH245,1921.21,Electronics,Net Banking,Mobile,Safari,India,TRUE,137,5,0,FALSE,FALSE,0,0,18,Sunday,7
TXN124923,02-07-2023 18:40,USR2107,MERCH253,2480.15,Books,Net Banking,Desktop,Firefox,UK,TRUE,148,1,0,FALSE,FALSE,2,0,18,Sunday,7
TXN124924,02-07-2023 19:20,USR8108,MERCH166,220.47,Electronics,Credit Card,Mobile,Chrome,UK,TRUE,644,1,1,FALSE,FALSE,1,0,19,Sunday,7
TXN124925,02-07-2023 19:37,USR1992,MERCH150,4397.91,Grocery,Credit Card,Desktop,Chrome,Russia,TRUE,352,2,0,FALSE,TRUE,0,0,19,Sunday,7
TXN124926,02-07-2023 19:44,USR8232,MERCH155,2863.27,Fashion,Credit Card,Tablet,Safari,Nigeria,FALSE,1313,2,0,FALSE,FALSE,0,0,19,Sunday,7
TXN124927,02-07-2023 19:46,USR1423,MERCH237,2405.21,Grocery,UPI,Mobile,Chrome,USA,TRUE,1487,4,0,FALSE,FALSE,0,0,19,Sunday,7
TXN124928,02-07-2023 20:13,USR8057,MERCH192,700.41,Grocery,Credit Card,Desktop,Safari,UK,TRUE,832,2,1,FALSE,FALSE,0,0,20,Sunday,7
TXN124929,02-07-2023 20:16,USR8522,MERCH165,259.86,Electronics,UPI,Tablet,Firefox,India,TRUE,613,4,0,FALSE,TRUE,0,0,20,Sunday,7
TXN124930,02-07-2023 20:19,USR1736,MERCH191,636.78,Grocery,Credit Card,Tablet,Chrome,UK,TRUE,1348,4,0,FALSE,FALSE,0,0,20,Sunday,7
TXN124931,02-07-2023 20:32,USR5168,MERCH247,64.53,Beauty,Credit Card,Desktop,Chrome,India,TRUE,331,2,0,FALSE,FALSE,0,0,20,Sunday,7
TXN124932,02-07-2023 20:33,USR5002,MERCH277,586.04,Fashion,Net Banking,Mobile,Chrome,USA,TRUE,398,1,0,FALSE,FALSE,1,0,20,Sunday,7
TXN124933,02-07-2023 20:39,USR1180,MERCH261,842.11,Fashion,Debit Card,Mobile,Safari,India,FALSE,99,1,0,TRUE,FALSE,3,0,20,Sunday,7
TXN124934,02-07-2023 20:53,USR3630,MERCH274,5356.12,Fashion,UPI,Mobile,Unknown,India,TRUE,1746,1,0,FALSE,FALSE,0,0,20,Sunday,7
TXN124935,02-07-2023 20:54,USR5473,MERCH259,1298.34,Sports,Wallet,Tablet,Chrome,Germany,TRUE,1515,2,0,FALSE,FALSE,0,1,20,Sunday,7
TXN124936,02-07-2023 21:00,USR2790,MERCH256,230.33,Beauty,Wallet,Desktop,Chrome,USA,TRUE,1775,2,0,FALSE,FALSE,1,0,21,Sunday,7
TXN124937,02-07-2023 21:24,USR4528,MERCH256,186.56,Sports,Debit Card,Mobile,Edge,India,TRUE,1120,1,0,FALSE,TRUE,0,0,21,Sunday,7
TXN124938,02-07-2023 21:28,USR6707,MERCH183,103.64,Electronics,Credit Card,Tablet,Firefox,Brazil,TRUE,1947,3,0,FALSE,FALSE,0,0,21,Sunday,7
TXN124939,02-07-2023 21:28,USR1512,MERCH183,153.53,Electronics,Credit Card,Mobile,Edge,Germany,TRUE,1008,3,0,FALSE,TRUE,0,0,21,Sunday,7
TXN124940,02-07-2023 21:39,USR9249,MERCH283,221.29,Electronics,UPI,Desktop,Safari,Brazil,FALSE,212,3,0,FALSE,FALSE,0,0,21,Sunday,7
TXN124941,02-07-2023 21:47,USR1218,MERCH219,50,Electronics,Debit Card,Desktop,Chrome,India,TRUE,1565,1,0,FALSE,FALSE,0,0,21,Sunday,7
TXN124942,02-07-2023 22:03,USR7078,MERCH252,4025.31,Grocery,Debit Card,Mobile,Chrome,China,TRUE,976,1,0,FALSE,FALSE,0,0,22,Sunday,7
TXN124943,02-07-2023 22:08,USR5369,MERCH208,742.88,Books,Net Banking,Mobile,Unknown,India,TRUE,71,1,1,FALSE,FALSE,0,0,22,Sunday,7
TXN124944,02-07-2023 22:17,USR3866,MERCH187,1268.73,Fashion,Net Banking,Mobile,Edge,USA,TRUE,1192,1,0,FALSE,TRUE,0,0,22,Sunday,7
TXN124945,02-07-2023 22:32,USR4356,MERCH263,2061.55,Books,UPI,Desktop,Safari,UK,TRUE,487,2,0,FALSE,FALSE,0,0,22,Sunday,7
TXN124946,02-07-2023 22:43,USR4613,MERCH293,202.11,Electronics,Debit Card,Mobile,Chrome,USA,TRUE,200,1,0,FALSE,TRUE,0,0,22,Sunday,7
TXN124947,02-07-2023 22:53,USR6733,MERCH118,614.49,Books,UPI,Mobile,Chrome,USA,TRUE,1339,2,0,FALSE,FALSE,2,0,22,Sunday,7
TXN124948,02-07-2023 23:02,USR9189,MERCH175,397.02,Electronics,Debit Card,Tablet,Chrome,USA,TRUE,30,2,0,FALSE,FALSE,1,0,23,Sunday,7
TXN124949,02-07-2023 23:10,USR5644,MERCH244,1216.61,Sports,Net Banking,Mobile,Firefox,India,TRUE,185,1,0,FALSE,TRUE,0,0,23,Sunday,7
TXN124950,02-07-2023 23:27,USR2225,MERCH174,950.18,Electronics,Credit Card,Desktop,Unknown,India,TRUE,579,1,0,FALSE,FALSE,0,0,23,Sunday,7
TXN124951,02-07-2023 23:42,USR6833,MERCH280,355.88,Books,Debit Card,Mobile,Safari,India,TRUE,100,1,0,FALSE,TRUE,0,0,23,Sunday,7
TXN124952,02-07-2023 23:42,USR2981,MERCH283,194.86,Electronics,Net Banking,Mobile,Edge,India,TRUE,1151,2,0,FALSE,FALSE,0,0,23,Sunday,7
TXN124953,02-07-2023 23:58,USR3015,MERCH297,4754,Fashion,UPI,Tablet,Firefox,India,TRUE,1924,1,1,TRUE,FALSE,0,0,23,Sunday,7
TXN124954,03-07-2023 00:02,USR4847,MERCH211,1576.09,Grocery,Credit Card,Desktop,Chrome,USA,TRUE,1113,1,0,FALSE,FALSE,0,0,0,Monday,7
TXN124955,03-07-2023 00:12,USR5101,MERCH294,50,Fashion,Credit Card,Mobile,Safari,Nigeria,TRUE,601,1,0,FALSE,FALSE,2,0,0,Monday,7
TXN124956,03-07-2023 00:17,USR3898,MERCH236,444.23,Beauty,UPI,Mobile,Firefox,UK,TRUE,436,1,0,FALSE,FALSE,0,0,0,Monday,7
TXN124957,03-07-2023 00:30,USR9883,MERCH109,7491.66,Books,Credit Card,Mobile,Chrome,Germany,TRUE,1131,5,0,FALSE,FALSE,0,0,0,Monday,7
TXN124958,03-07-2023 00:49,USR9422,MERCH122,3018.58,Grocery,Net Banking,Tablet,Safari,USA,TRUE,1936,1,0,FALSE,FALSE,1,0,0,Monday,7
TXN124959,03-07-2023 00:52,USR2840,MERCH102,657.93,Beauty,UPI,Mobile,Chrome,USA,TRUE,1340,1,0,FALSE,FALSE,0,0,0,Monday,7
TXN124960,03-07-2023 01:01,USR6935,MERCH167,1239.97,Electronics,Credit Card,Mobile,Edge,USA,FALSE,1223,4,0,FALSE,FALSE,0,0,1,Monday,7
TXN124961,03-07-2023 01:12,USR2373,MERCH210,3086.64,Grocery,Net Banking,Tablet,Chrome,India,TRUE,515,5,0,TRUE,TRUE,1,0,1,Monday,7
TXN124962,03-07-2023 01:12,USR5576,MERCH214,466.29,Grocery,Credit Card,Mobile,Chrome,Nigeria,TRUE,64,1,0,FALSE,TRUE,1,0,1,Monday,7
TXN124963,03-07-2023 01:12,USR8235,MERCH178,4634.49,Sports,Credit Card,Desktop,Firefox,Germany,TRUE,1349,1,0,TRUE,FALSE,0,0,1,Monday,7
TXN124964,03-07-2023 01:27,USR4948,MERCH194,520.55,Fashion,Wallet,Desktop,Firefox,Nigeria,TRUE,503,1,0,FALSE,FALSE,3,0,1,Monday,7
TXN124965,03-07-2023 01:35,USR1152,MERCH219,749.63,Beauty,Credit Card,Mobile,Firefox,USA,TRUE,1919,7,0,FALSE,FALSE,0,0,1,Monday,7
TXN124966,03-07-2023 01:37,USR6338,MERCH227,380.3,Electronics,Debit Card,Mobile,Chrome,USA,TRUE,1572,3,0,TRUE,FALSE,0,0,1,Monday,7
TXN124967,03-07-2023 01:46,USR4663,MERCH119,786.77,Fashion,Debit Card,Desktop,Unknown,India,TRUE,131,1,1,FALSE,FALSE,1,0,1,Monday,7
TXN124968,03-07-2023 01:54,USR8607,MERCH254,90.01,Fashion,Debit Card,Desktop,Safari,UK,TRUE,355,1,0,FALSE,FALSE,0,0,1,Monday,7
TXN124969,03-07-2023 01:56,USR2731,MERCH300,237.9,Fashion,Credit Card,Mobile,Chrome,USA,TRUE,915,1,0,TRUE,FALSE,1,0,1,Monday,7
TXN124970,03-07-2023 01:57,USR6663,MERCH131,1332.2,Fashion,Credit Card,Desktop,Chrome,India,TRUE,268,2,0,FALSE,FALSE,0,0,1,Monday,7
TXN124971,03-07-2023 02:00,USR6485,MERCH266,68.72,Electronics,Wallet,Desktop,Chrome,India,TRUE,1600,3,0,TRUE,TRUE,0,0,2,Monday,7
TXN124972,03-07-2023 02:02,USR9101,MERCH249,402.95,Sports,Debit Card,Tablet,Chrome,India,TRUE,48,4,1,FALSE,FALSE,0,0,2,Monday,7
TXN124973,03-07-2023 02:03,USR3449,MERCH156,262.56,Electronics,Debit Card,Mobile,Firefox,UK,TRUE,1214,3,0,FALSE,FALSE,0,0,2,Monday,7
TXN124974,03-07-2023 02:07,USR8913,MERCH153,2847.29,Sports,Credit Card,Mobile,Chrome,India,TRUE,32,1,0,FALSE,FALSE,0,0,2,Monday,7
TXN124975,03-07-2023 02:18,USR7338,MERCH228,557.73,Electronics,Credit Card,Tablet,Chrome,UK,TRUE,1058,2,0,FALSE,FALSE,0,0,2,Monday,7
TXN124976,03-07-2023 02:44,USR5951,MERCH151,50,Electronics,Net Banking,Desktop,Chrome,USA,TRUE,1891,1,0,FALSE,FALSE,0,0,2,Monday,7
TXN124977,03-07-2023 02:45,USR2629,MERCH116,21651.15,Grocery,Wallet,Desktop,Edge,India,TRUE,1112,1,0,FALSE,FALSE,1,0,2,Monday,7
TXN124978,03-07-2023 02:52,USR9549,MERCH270,3962.62,Grocery,Wallet,Desktop,Chrome,India,TRUE,1057,8,0,FALSE,FALSE,0,0,2,Monday,7
TXN124979,03-07-2023 02:53,USR2676,MERCH236,5129.84,Grocery,UPI,Mobile,Chrome,India,TRUE,243,1,0,FALSE,FALSE,0,0,2,Monday,7
TXN124980,03-07-2023 03:03,USR7943,MERCH160,3040.39,Grocery,UPI,Mobile,Unknown,USA,TRUE,596,1,0,FALSE,TRUE,0,0,3,Monday,7
TXN124981,03-07-2023 03:46,USR3087,MERCH173,74.72,Fashion,Credit Card,Desktop,Safari,UK,FALSE,316,5,0,FALSE,TRUE,0,0,3,Monday,7
TXN124982,03-07-2023 04:35,USR4066,MERCH233,1313.09,Beauty,Net Banking,Desktop,Safari,India,TRUE,249,1,0,FALSE,FALSE,0,0,4,Monday,7
TXN124983,03-07-2023 04:43,USR7355,MERCH236,698.36,Grocery,Wallet,Tablet,Chrome,USA,TRUE,1205,2,0,TRUE,FALSE,0,0,4,Monday,7
TXN124984,03-07-2023 04:47,USR2885,MERCH174,896.07,Fashion,Credit Card,Mobile,Safari,Germany,TRUE,1996,2,0,FALSE,FALSE,0,0,4,Monday,7
TXN124985,03-07-2023 04:53,USR4256,MERCH241,1040.8,Sports,Credit Card,Mobile,Safari,Russia,TRUE,689,5,0,FALSE,FALSE,0,0,4,Monday,7
TXN124986,03-07-2023 04:54,USR7453,MERCH197,2296.43,Beauty,Wallet,Desktop,Edge,Nigeria,TRUE,25,5,1,FALSE,FALSE,0,1,4,Monday,7
TXN124987,03-07-2023 04:59,USR3335,MERCH199,1161.89,Fashion,Credit Card,Desktop,Safari,India,TRUE,981,1,0,FALSE,FALSE,0,0,4,Monday,7
TXN124988,03-07-2023 05:13,USR5266,MERCH159,521.68,Sports,Debit Card,Mobile,Edge,Brazil,TRUE,849,1,1,FALSE,TRUE,0,0,5,Monday,7
TXN124989,03-07-2023 05:25,USR4832,MERCH263,389.58,Books,Debit Card,Mobile,Firefox,Brazil,TRUE,95,2,1,FALSE,FALSE,0,0,5,Monday,7
TXN124990,03-07-2023 05:43,USR5783,MERCH277,13680.28,Grocery,Debit Card,Mobile,Chrome,UK,TRUE,59,1,0,FALSE,FALSE,0,0,5,Monday,7
TXN124991,03-07-2023 05:51,USR2941,MERCH264,298.55,Electronics,Credit Card,Mobile,Unknown,UK,TRUE,1291,1,0,FALSE,TRUE,0,0,5,Monday,7
TXN124992,03-07-2023 06:07,USR2386,MERCH299,1746.47,Sports,UPI,Desktop,Chrome,India,FALSE,36,1,0,FALSE,TRUE,0,0,6,Monday,7
TXN124993,03-07-2023 06:13,USR8588,MERCH234,5736.22,Electronics,Net Banking,Desktop,Chrome,India,TRUE,24,3,0,FALSE,FALSE,0,0,6,Monday,7
TXN124994,03-07-2023 06:15,USR4262,MERCH243,50,Electronics,Credit Card,Desktop,Chrome,India,TRUE,1043,1,0,FALSE,FALSE,0,0,6,Monday,7
TXN124995,03-07-2023 06:20,USR6236,MERCH232,974.94,Fashion,UPI,Mobile,Safari,USA,TRUE,1555,3,1,FALSE,TRUE,0,0,6,Monday,7
TXN124996,03-07-2023 06:35,USR4752,MERCH118,342.84,Beauty,Credit Card,Desktop,Chrome,Russia,TRUE,479,1,0,FALSE,FALSE,0,0,6,Monday,7
TXN124997,03-07-2023 06:46,USR3488,MERCH181,70.42,Books,Credit Card,Tablet,Safari,USA,TRUE,723,1,0,FALSE,FALSE,1,0,6,Monday,7
TXN124998,03-07-2023 06:54,USR6906,MERCH101,1960.24,Grocery,Credit Card,Tablet,Unknown,USA,TRUE,1672,1,0,FALSE,TRUE,0,0,6,Monday,7
TXN124999,03-07-2023 07:36,USR6006,MERCH152,331.82,Books,Debit Card,Mobile,Safari,China,FALSE,451,1,0,FALSE,FALSE,0,0,7,Monday,7
TXN125000,03-07-2023 07:55,USR5363,MERCH216,1285.43,Electronics,Debit Card,Mobile,Chrome,USA,TRUE,214,2,0,FALSE,FALSE,0,0,7,Monday,7
TXN125001,03-07-2023 08:29,USR1463,MERCH295,1654.8,Electronics,Net Banking,Tablet,Unknown,Nigeria,TRUE,1842,2,2,FALSE,TRUE,0,1,8,Monday,7
TXN125002,03-07-2023 08:39,USR6489,MERCH238,338.01,Grocery,Debit Card,Mobile,Chrome,USA,TRUE,134,1,0,FALSE,FALSE,0,0,8,Monday,7
TXN125003,03-07-2023 08:40,USR6240,MERCH185,770.19,Books,UPI,Desktop,Safari,UK,TRUE,1285,2,0,FALSE,FALSE,0,0,8,Monday,7
TXN125004,03-07-2023 08:51,USR5391,MERCH287,2827,Grocery,Credit Card,Tablet,Safari,India,TRUE,774,5,1,FALSE,FALSE,0,1,8,Monday,7
TXN125005,03-07-2023 08:54,USR7321,MERCH299,1158.53,Electronics,Debit Card,Mobile,Firefox,USA,TRUE,1624,1,0,FALSE,TRUE,0,0,8,Monday,7
TXN125006,03-07-2023 08:55,USR4872,MERCH240,887.06,Electronics,Debit Card,Mobile,Firefox,Germany,FALSE,756,2,0,FALSE,FALSE,0,0,8,Monday,7
TXN125007,03-07-2023 09:00,USR3295,MERCH182,2229.08,Electronics,UPI,Mobile,Safari,USA,TRUE,71,1,0,FALSE,FALSE,3,0,9,Monday,7
TXN125008,03-07-2023 09:03,USR2421,MERCH224,828.92,Fashion,Debit Card,Tablet,Safari,USA,TRUE,1079,1,0,FALSE,FALSE,2,0,9,Monday,7
TXN125009,03-07-2023 09:04,USR3984,MERCH159,368.23,Electronics,Credit Card,Desktop,Firefox,Germany,TRUE,832,3,0,FALSE,FALSE,0,0,9,Monday,7
TXN125010,03-07-2023 09:05,USR8267,MERCH292,126.71,Sports,Credit Card,Mobile,Chrome,USA,TRUE,1821,1,0,FALSE,FALSE,0,0,9,Monday,7
TXN125011,03-07-2023 09:23,USR1339,MERCH235,1678.68,Grocery,UPI,Desktop,Unknown,UK,TRUE,525,7,0,FALSE,FALSE,0,0,9,Monday,7
TXN125012,03-07-2023 09:43,USR1161,MERCH168,3654.11,Beauty,Net Banking,Mobile,Safari,Germany,TRUE,1129,2,1,FALSE,FALSE,0,0,9,Monday,7
TXN125013,03-07-2023 09:49,USR7401,MERCH194,3305.36,Electronics,Credit Card,Mobile,Firefox,India,TRUE,397,1,0,FALSE,FALSE,0,0,9,Monday,7
TXN125014,03-07-2023 09:52,USR3277,MERCH174,763.82,Electronics,Credit Card,Mobile,Safari,USA,TRUE,1445,3,0,FALSE,FALSE,1,0,9,Monday,7
TXN125015,03-07-2023 10:12,USR8033,MERCH154,1379.14,Grocery,Debit Card,Desktop,Edge,China,TRUE,1754,2,0,TRUE,TRUE,0,0,10,Monday,7
TXN125016,03-07-2023 10:24,USR7907,MERCH125,1507.82,Sports,Credit Card,Desktop,Safari,Germany,TRUE,727,2,0,FALSE,FALSE,0,0,10,Monday,7
TXN125017,03-07-2023 10:36,USR2552,MERCH113,565.69,Grocery,Debit Card,Desktop,Chrome,India,FALSE,1227,1,1,FALSE,FALSE,0,0,10,Monday,7
TXN125018,03-07-2023 10:37,USR1703,MERCH193,5153.55,Sports,Credit Card,Mobile,Edge,India,TRUE,1600,2,0,FALSE,FALSE,0,0,10,Monday,7
TXN125019,03-07-2023 10:44,USR5903,MERCH208,839.97,Sports,UPI,Tablet,Chrome,Germany,TRUE,1665,3,0,FALSE,FALSE,0,0,10,Monday,7
TXN125020,03-07-2023 10:48,USR5868,MERCH211,1203.61,Electronics,Wallet,Mobile,Safari,UK,TRUE,1448,2,0,FALSE,FALSE,4,0,10,Monday,7
TXN125021,03-07-2023 10:58,USR8732,MERCH205,3126.24,Electronics,UPI,Mobile,Chrome,UK,TRUE,878,4,0,FALSE,FALSE,0,0,10,Monday,7
TXN125022,03-07-2023 10:59,USR7860,MERCH140,859.1,Beauty,Debit Card,Mobile,Chrome,USA,TRUE,1716,4,0,FALSE,FALSE,0,0,10,Monday,7
TXN125023,03-07-2023 11:10,USR1622,MERCH177,699.69,Fashion,Net Banking,Tablet,Chrome,UK,TRUE,1182,5,0,FALSE,FALSE,1,0,11,Monday,7
TXN125024,03-07-2023 11:21,USR9000,MERCH296,1413.68,Fashion,Net Banking,Mobile,Edge,China,TRUE,126,1,0,FALSE,FALSE,0,0,11,Monday,7
TXN125025,03-07-2023 11:56,USR9075,MERCH137,1150.63,Fashion,Debit Card,Desktop,Chrome,USA,TRUE,1983,2,0,FALSE,FALSE,0,0,11,Monday,7
TXN125026,03-07-2023 11:59,USR9334,MERCH136,2806.34,Fashion,Net Banking,Mobile,Chrome,Brazil,TRUE,272,6,3,TRUE,FALSE,0,1,11,Monday,7
TXN125027,03-07-2023 12:08,USR9635,MERCH218,910.69,Sports,UPI,Tablet,Firefox,USA,TRUE,380,1,2,FALSE,FALSE,0,0,12,Monday,7
TXN125028,03-07-2023 12:10,USR7313,MERCH167,2821.87,Electronics,UPI,Mobile,Edge,India,TRUE,1367,1,0,FALSE,FALSE,0,0,12,Monday,7
TXN125029,03-07-2023 12:13,USR3576,MERCH117,8267.23,Fashion,Debit Card,Tablet,Edge,Germany,TRUE,694,3,0,FALSE,TRUE,0,0,12,Monday,7
TXN125030,03-07-2023 12:15,USR9529,MERCH261,1892.32,Grocery,Net Banking,Desktop,Safari,UK,TRUE,1764,1,0,FALSE,FALSE,0,0,12,Monday,7
TXN125031,03-07-2023 12:26,USR7776,MERCH225,256.17,Beauty,UPI,Desktop,Firefox,USA,TRUE,226,1,2,FALSE,FALSE,0,0,12,Monday,7
TXN125032,03-07-2023 12:33,USR9164,MERCH202,628.48,Grocery,Credit Card,Desktop,Safari,Germany,TRUE,1958,3,0,FALSE,FALSE,0,0,12,Monday,7
TXN125033,03-07-2023 12:47,USR5775,MERCH276,2834.85,Books,Debit Card,Mobile,Edge,China,TRUE,1912,1,0,FALSE,FALSE,0,0,12,Monday,7
TXN125034,03-07-2023 12:54,USR4575,MERCH146,1754.05,Beauty,Debit Card,Desktop,Chrome,India,TRUE,74,1,0,FALSE,FALSE,0,0,12,Monday,7
TXN125035,03-07-2023 13:01,USR4794,MERCH107,217.23,Grocery,Net Banking,Mobile,Chrome,Russia,TRUE,1719,3,1,TRUE,FALSE,0,0,13,Monday,7
TXN125036,03-07-2023 13:09,USR4244,MERCH295,1024.55,Electronics,Wallet,Mobile,Chrome,USA,TRUE,1195,1,0,FALSE,TRUE,0,0,13,Monday,7
TXN125037,03-07-2023 13:10,USR9530,MERCH238,3731.31,Grocery,Debit Card,Mobile,Safari,USA,TRUE,597,1,0,FALSE,FALSE,0,0,13,Monday,7
TXN125038,03-07-2023 13:14,USR6617,MERCH117,1265.22,Beauty,UPI,Tablet,Chrome,India,TRUE,945,1,0,FALSE,TRUE,3,0,13,Monday,7
TXN125039,03-07-2023 13:15,USR3544,MERCH244,456.05,Sports,Net Banking,Mobile,Chrome,India,TRUE,1533,1,0,FALSE,TRUE,0,0,13,Monday,7
TXN125040,03-07-2023 13:28,USR6247,MERCH280,381.04,Books,Net Banking,Mobile,Unknown,Germany,TRUE,353,1,0,FALSE,FALSE,0,0,13,Monday,7
TXN125041,03-07-2023 13:44,USR9384,MERCH141,3025.97,Grocery,Debit Card,Mobile,Chrome,USA,FALSE,1561,1,0,FALSE,FALSE,4,0,13,Monday,7
TXN125042,03-07-2023 13:57,USR1957,MERCH105,2384.03,Grocery,Debit Card,Tablet,Edge,USA,TRUE,1367,1,0,FALSE,FALSE,0,0,13,Monday,7
TXN125043,03-07-2023 14:09,USR6027,MERCH272,2113.67,Electronics,Credit Card,Tablet,Firefox,India,FALSE,350,1,0,FALSE,FALSE,1,0,14,Monday,7
TXN125044,03-07-2023 14:21,USR7527,MERCH181,15799.25,Electronics,Wallet,Desktop,Chrome,Germany,TRUE,524,1,0,FALSE,FALSE,2,0,14,Monday,7
TXN125045,03-07-2023 14:32,USR3648,MERCH227,114.82,Electronics,Credit Card,Desktop,Chrome,India,TRUE,239,1,0,FALSE,FALSE,0,0,14,Monday,7
TXN125046,03-07-2023 14:37,USR6835,MERCH230,736.21,Electronics,Credit Card,Tablet,Edge,USA,TRUE,1332,1,0,FALSE,FALSE,0,0,14,Monday,7
TXN125047,03-07-2023 14:45,USR3731,MERCH295,190.48,Fashion,Debit Card,Mobile,Edge,India,TRUE,1049,1,0,FALSE,FALSE,0,0,14,Monday,7
TXN125048,03-07-2023 15:11,USR6808,MERCH192,3970.8,Fashion,Debit Card,Desktop,Chrome,UK,TRUE,710,3,0,FALSE,FALSE,2,0,15,Monday,7
TXN125049,03-07-2023 16:03,USR6271,MERCH178,119.46,Grocery,UPI,Mobile,Safari,USA,TRUE,736,1,0,FALSE,FALSE,3,0,16,Monday,7
TXN125050,03-07-2023 16:27,USR1480,MERCH136,314.31,Grocery,Wallet,Tablet,Safari,India,TRUE,877,1,0,FALSE,FALSE,2,0,16,Monday,7
TXN125051,03-07-2023 16:34,USR5053,MERCH143,14383.94,Grocery,Credit Card,Mobile,Unknown,India,TRUE,1266,2,2,FALSE,FALSE,0,1,16,Monday,7
TXN125052,03-07-2023 16:36,USR2852,MERCH133,315.17,Grocery,Debit Card,Mobile,Safari,USA,TRUE,925,2,0,FALSE,FALSE,0,0,16,Monday,7
TXN125053,03-07-2023 16:45,USR6363,MERCH173,265.3,Fashion,Debit Card,Mobile,Chrome,USA,FALSE,1863,4,0,FALSE,FALSE,0,0,16,Monday,7
TXN125054,03-07-2023 17:25,USR4618,MERCH144,1262.06,Books,Debit Card,Desktop,Firefox,India,TRUE,696,1,0,FALSE,TRUE,0,0,17,Monday,7
TXN125055,03-07-2023 17:33,USR6490,MERCH191,673.29,Electronics,Credit Card,Tablet,Safari,USA,TRUE,1803,1,0,FALSE,FALSE,4,0,17,Monday,7
TXN125056,03-07-2023 17:40,USR4527,MERCH105,1199.64,Books,Wallet,Mobile,Chrome,Brazil,FALSE,1289,1,0,FALSE,FALSE,1,0,17,Monday,7
TXN125057,03-07-2023 17:42,USR2061,MERCH120,2630.45,Fashion,Credit Card,Desktop,Safari,USA,TRUE,543,4,0,FALSE,FALSE,1,0,17,Monday,7
TXN125058,03-07-2023 17:43,USR4187,MERCH266,1337.68,Grocery,Net Banking,Mobile,Unknown,UK,TRUE,535,1,0,FALSE,FALSE,0,0,17,Monday,7
TXN125059,03-07-2023 17:49,USR2209,MERCH156,2696.54,Electronics,Debit Card,Mobile,Edge,India,FALSE,1427,1,0,FALSE,TRUE,0,0,17,Monday,7
TXN125060,03-07-2023 18:33,USR4474,MERCH178,142.76,Electronics,Credit Card,Mobile,Firefox,Russia,TRUE,1665,2,0,FALSE,FALSE,0,0,18,Monday,7
TXN125061,03-07-2023 18:38,USR6833,MERCH258,517.47,Fashion,Credit Card,Tablet,Chrome,USA,TRUE,1936,4,0,FALSE,TRUE,0,0,18,Monday,7
TXN125062,03-07-2023 18:42,USR3125,MERCH236,186.95,Beauty,Debit Card,Mobile,Chrome,India,TRUE,1060,1,0,FALSE,FALSE,0,0,18,Monday,7
TXN125063,03-07-2023 18:50,USR2092,MERCH222,416.83,Fashion,Debit Card,Mobile,Safari,UK,FALSE,649,1,1,FALSE,TRUE,0,1,18,Monday,7
TXN125064,03-07-2023 18:59,USR5958,MERCH204,490.06,Grocery,Credit Card,Desktop,Chrome,UK,TRUE,1704,3,0,FALSE,TRUE,0,0,18,Monday,7
